"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"441"	"ENSG00000240731"	"AL139287.1"	"sense_intronic"
"442"	"ENSG00000241547"	"ACTG1P20"	"processed_pseudogene"
"443"	"ENSG00000241563"	"CORT"	"protein_coding"
"444"	"ENSG00000241860"	"AL627309.5"	"processed_transcript"
"445"	"ENSG00000242125"	"SNHG3"	"processed_transcript"
"446"	"ENSG00000242485"	"MRPL20"	"protein_coding"
"447"	"ENSG00000243659"	"FO393419.3"	"processed_pseudogene"
"448"	"ENSG00000244038"	"DDOST"	"protein_coding"
"449"	"ENSG00000248333"	"CDK11B"	"protein_coding"
"450"	"ENSG00000248527"	"MTATP6P1"	"unprocessed_pseudogene"
"451"	"ENSG00000249087"	"ZNF436-AS1"	"antisense"
"452"	"ENSG00000253304"	"TMEM200B"	"protein_coding"
"453"	"ENSG00000253368"	"TRNP1"	"protein_coding"
"454"	"ENSG00000260063"	"AL512408.1"	"antisense"
"455"	"ENSG00000260179"	"AL162741.1"	"lincRNA"
"456"	"ENSG00000261135"	"AL137802.2"	"lincRNA"
"457"	"ENSG00000261326"	"LINC01355"	"lincRNA"
"458"	"ENSG00000268869"	"ESPNP"	"transcribed_unprocessed_pseudogene"
"459"	"ENSG00000269737"	"AL691432.1"	"transcribed_processed_pseudogene"
"460"	"ENSG00000269896"	"AL513477.1"	"transcribed_processed_pseudogene"
"461"	"ENSG00000269925"	"Z98884.2"	"sense_intronic"
"462"	"ENSG00000269978"	"AL359881.1"	"lincRNA"
"463"	"ENSG00000270031"	"AL020997.3"	"sense_intronic"
"464"	"ENSG00000270035"	"AL359881.2"	"lincRNA"
"465"	"ENSG00000270171"	"AL359881.3"	"lincRNA"
"466"	"ENSG00000270605"	"AL353622.1"	"antisense"
"467"	"ENSG00000270728"	"AL035413.1"	"processed_pseudogene"
"468"	"ENSG00000271895"	"AL109811.2"	"antisense"
"469"	"ENSG00000272078"	"AL139423.1"	"antisense"
"470"	"ENSG00000272084"	"AL137127.1"	"3prime_overlapping_ncRNA"
"471"	"ENSG00000272106"	"AL691432.2"	"antisense"
"472"	"ENSG00000272153"	"AL365330.1"	"antisense"
"473"	"ENSG00000272161"	"AL589739.1"	"sense_intronic"
"474"	"ENSG00000272420"	"AL513477.2"	"sense_intronic"
"475"	"ENSG00000272426"	"BX284668.6"	"lincRNA"
"476"	"ENSG00000272432"	"AL031432.3"	"lincRNA"
"477"	"ENSG00000272438"	"AL645608.6"	"lincRNA"
"478"	"ENSG00000272449"	"AL139246.5"	"lincRNA"
"479"	"ENSG00000272455"	"AL391244.2"	"lincRNA"
"480"	"ENSG00000272482"	"AC254633.1"	"lincRNA"
"481"	"ENSG00000272510"	"AL121992.3"	"antisense"
"482"	"ENSG00000272512"	"AL645608.7"	"lincRNA"
"483"	"ENSG00000273274"	"ZBTB8B"	"protein_coding"
"484"	"ENSG00000273443"	"AL645608.8"	"lincRNA"
"485"	"ENSG00000006555"	"TTC22"	"protein_coding"
"486"	"ENSG00000010803"	"SCMH1"	"protein_coding"
"487"	"ENSG00000016602"	"CLCA4"	"protein_coding"
"488"	"ENSG00000020129"	"NCDN"	"protein_coding"
"489"	"ENSG00000023909"	"GCLM"	"protein_coding"
"490"	"ENSG00000033122"	"LRRC7"	"protein_coding"
"491"	"ENSG00000036549"	"AC118549.1"	"protein_coding"
"492"	"ENSG00000043514"	"TRIT1"	"protein_coding"
"493"	"ENSG00000049089"	"COL9A2"	"protein_coding"
"494"	"ENSG00000050628"	"PTGER3"	"protein_coding"
"495"	"ENSG00000054116"	"TRAPPC3"	"protein_coding"
"496"	"ENSG00000054118"	"THRAP3"	"protein_coding"
"497"	"ENSG00000057468"	"MSH4"	"protein_coding"
"498"	"ENSG00000058799"	"YIPF1"	"protein_coding"
"499"	"ENSG00000058804"	"NDC1"	"protein_coding"
"500"	"ENSG00000065243"	"PKN2"	"protein_coding"
"501"	"ENSG00000065978"	"YBX1"	"protein_coding"
"502"	"ENSG00000066056"	"TIE1"	"protein_coding"
"503"	"ENSG00000066135"	"KDM4A"	"protein_coding"
"504"	"ENSG00000066136"	"NFYC"	"protein_coding"
"505"	"ENSG00000066185"	"ZMYND12"	"protein_coding"
"506"	"ENSG00000066322"	"ELOVL1"	"protein_coding"
"507"	"ENSG00000066557"	"LRRC40"	"protein_coding"
"508"	"ENSG00000067208"	"EVI5"	"protein_coding"
"509"	"ENSG00000067334"	"DNTTIP2"	"protein_coding"
"510"	"ENSG00000069702"	"TGFBR3"	"protein_coding"
"511"	"ENSG00000070759"	"TESK2"	"protein_coding"
"512"	"ENSG00000070785"	"EIF2B3"	"protein_coding"
"513"	"ENSG00000077254"	"USP33"	"protein_coding"
"514"	"ENSG00000078618"	"NRDC"	"protein_coding"
"515"	"ENSG00000079277"	"MKNK1"	"protein_coding"
"516"	"ENSG00000079739"	"PGM1"	"protein_coding"
"517"	"ENSG00000081870"	"HSPB11"	"protein_coding"
"518"	"ENSG00000081985"	"IL12RB2"	"protein_coding"
"519"	"ENSG00000084070"	"SMAP2"	"protein_coding"
"520"	"ENSG00000084072"	"PPIE"	"protein_coding"
"521"	"ENSG00000084073"	"ZMPSTE24"	"protein_coding"
"522"	"ENSG00000085831"	"TTC39A"	"protein_coding"
"523"	"ENSG00000085832"	"EPS15"	"protein_coding"
"524"	"ENSG00000085840"	"ORC1"	"protein_coding"
"525"	"ENSG00000085998"	"POMGNT1"	"protein_coding"
"526"	"ENSG00000085999"	"RAD54L"	"protein_coding"
"527"	"ENSG00000086015"	"MAST2"	"protein_coding"
"528"	"ENSG00000088035"	"ALG6"	"protein_coding"
"529"	"ENSG00000090621"	"PABPC4"	"protein_coding"
"530"	"ENSG00000092847"	"AGO1"	"protein_coding"
"531"	"ENSG00000092850"	"TEKT2"	"protein_coding"
"532"	"ENSG00000092853"	"CLSPN"	"protein_coding"
"533"	"ENSG00000097033"	"SH3GLB1"	"protein_coding"
"534"	"ENSG00000097046"	"CDC7"	"protein_coding"
"535"	"ENSG00000097096"	"SYDE2"	"protein_coding"
"536"	"ENSG00000099260"	"PALMD"	"protein_coding"
"537"	"ENSG00000116133"	"DHCR24"	"protein_coding"
"538"	"ENSG00000116157"	"GPX7"	"protein_coding"
"539"	"ENSG00000116171"	"SCP2"	"protein_coding"
"540"	"ENSG00000116205"	"TCEANC2"	"protein_coding"
"541"	"ENSG00000116209"	"TMEM59"	"protein_coding"
"542"	"ENSG00000116212"	"LRRC42"	"protein_coding"
"543"	"ENSG00000116221"	"MRPL37"	"protein_coding"
"544"	"ENSG00000116525"	"TRIM62"	"protein_coding"
"545"	"ENSG00000116544"	"DLGAP3"	"protein_coding"
"546"	"ENSG00000116560"	"SFPQ"	"protein_coding"
"547"	"ENSG00000116641"	"DOCK7"	"protein_coding"
"548"	"ENSG00000116652"	"DLEU2L"	"sense_intronic"
"549"	"ENSG00000116675"	"DNAJC6"	"protein_coding"
"550"	"ENSG00000116678"	"LEPR"	"protein_coding"
"551"	"ENSG00000116704"	"SLC35D1"	"protein_coding"
"552"	"ENSG00000116717"	"GADD45A"	"protein_coding"
"553"	"ENSG00000116729"	"WLS"	"protein_coding"
"554"	"ENSG00000116745"	"RPE65"	"protein_coding"
"555"	"ENSG00000116754"	"SRSF11"	"protein_coding"
"556"	"ENSG00000116761"	"CTH"	"protein_coding"
"557"	"ENSG00000116783"	"TNNI3K"	"protein_coding"
"558"	"ENSG00000116791"	"CRYZ"	"protein_coding"
"559"	"ENSG00000116819"	"TFAP2E"	"protein_coding"
"560"	"ENSG00000116863"	"ADPRHL2"	"protein_coding"
"561"	"ENSG00000116871"	"MAP7D1"	"protein_coding"
"562"	"ENSG00000116883"	"AL591845.1"	"antisense"
"563"	"ENSG00000116885"	"OSCP1"	"protein_coding"
"564"	"ENSG00000116898"	"MRPS15"	"protein_coding"
"565"	"ENSG00000116922"	"C1orf109"	"protein_coding"
"566"	"ENSG00000116954"	"RRAGC"	"protein_coding"
"567"	"ENSG00000116981"	"NT5C1A"	"protein_coding"
"568"	"ENSG00000116983"	"HPCAL4"	"protein_coding"
"569"	"ENSG00000116985"	"BMP8B"	"protein_coding"
"570"	"ENSG00000116990"	"MYCL"	"protein_coding"
"571"	"ENSG00000117000"	"RLF"	"protein_coding"
"572"	"ENSG00000117010"	"ZNF684"	"protein_coding"
"573"	"ENSG00000117013"	"KCNQ4"	"protein_coding"
"574"	"ENSG00000117016"	"RIMS3"	"protein_coding"
"575"	"ENSG00000117054"	"ACADM"	"protein_coding"
"576"	"ENSG00000117069"	"ST6GALNAC5"	"protein_coding"
"577"	"ENSG00000117114"	"ADGRL2"	"protein_coding"
"578"	"ENSG00000117133"	"RPF1"	"protein_coding"
"579"	"ENSG00000117151"	"CTBS"	"protein_coding"
"580"	"ENSG00000117155"	"SSX2IP"	"protein_coding"
"581"	"ENSG00000117174"	"ZNHIT6"	"protein_coding"
"582"	"ENSG00000117226"	"GBP3"	"protein_coding"
"583"	"ENSG00000117228"	"GBP1"	"protein_coding"
"584"	"ENSG00000117385"	"P3H1"	"protein_coding"
"585"	"ENSG00000117394"	"SLC2A1"	"protein_coding"
"586"	"ENSG00000117395"	"EBNA1BP2"	"protein_coding"
"587"	"ENSG00000117399"	"CDC20"	"protein_coding"
"588"	"ENSG00000117400"	"MPL"	"protein_coding"
"589"	"ENSG00000117407"	"ARTN"	"protein_coding"
"590"	"ENSG00000117408"	"IPO13"	"protein_coding"
"591"	"ENSG00000117410"	"ATP6V0B"	"protein_coding"
"592"	"ENSG00000117411"	"B4GALT2"	"protein_coding"
"593"	"ENSG00000117419"	"ERI3"	"protein_coding"
"594"	"ENSG00000117425"	"PTCH2"	"protein_coding"
"595"	"ENSG00000117448"	"AKR1A1"	"protein_coding"
"596"	"ENSG00000117450"	"PRDX1"	"protein_coding"
"597"	"ENSG00000117461"	"PIK3R3"	"protein_coding"
"598"	"ENSG00000117472"	"TSPAN1"	"protein_coding"
"599"	"ENSG00000117480"	"FAAH"	"protein_coding"
"600"	"ENSG00000117481"	"NSUN4"	"protein_coding"
"601"	"ENSG00000117500"	"TMED5"	"protein_coding"
"602"	"ENSG00000117505"	"DR1"	"protein_coding"
"603"	"ENSG00000117519"	"CNN3"	"protein_coding"
"604"	"ENSG00000117525"	"F3"	"protein_coding"
"605"	"ENSG00000117528"	"ABCD3"	"protein_coding"
"606"	"ENSG00000117569"	"PTBP2"	"protein_coding"
"607"	"ENSG00000117598"	"PLPPR5"	"protein_coding"
"608"	"ENSG00000117600"	"PLPPR4"	"protein_coding"
"609"	"ENSG00000117620"	"SLC35A3"	"protein_coding"
"610"	"ENSG00000117859"	"OSBPL9"	"protein_coding"
"611"	"ENSG00000117862"	"TXNDC12"	"protein_coding"
"612"	"ENSG00000118454"	"ANKRD13C"	"protein_coding"
"613"	"ENSG00000118473"	"SGIP1"	"protein_coding"
"614"	"ENSG00000119535"	"CSF3R"	"protein_coding"
"615"	"ENSG00000121310"	"ECHDC2"	"protein_coding"
"616"	"ENSG00000121903"	"ZSCAN20"	"protein_coding"
"617"	"ENSG00000121904"	"CSMD2"	"protein_coding"
"618"	"ENSG00000122406"	"RPL5"	"protein_coding"
"619"	"ENSG00000122417"	"ODF2L"	"protein_coding"
"620"	"ENSG00000122420"	"PTGFR"	"protein_coding"
"621"	"ENSG00000122432"	"SPATA1"	"protein_coding"
"622"	"ENSG00000122481"	"RWDD3"	"protein_coding"
"623"	"ENSG00000122482"	"ZNF644"	"protein_coding"
"624"	"ENSG00000122483"	"CCDC18"	"protein_coding"
"625"	"ENSG00000122484"	"RPAP2"	"protein_coding"
"626"	"ENSG00000123080"	"CDKN2C"	"protein_coding"
"627"	"ENSG00000123091"	"RNF11"	"protein_coding"
"628"	"ENSG00000123472"	"ATPAF1"	"protein_coding"
"629"	"ENSG00000123473"	"STIL"	"protein_coding"
"630"	"ENSG00000125703"	"ATG4C"	"protein_coding"
"631"	"ENSG00000126067"	"PSMB2"	"protein_coding"
"632"	"ENSG00000126070"	"AGO3"	"protein_coding"
"633"	"ENSG00000126088"	"UROD"	"protein_coding"
"634"	"ENSG00000126091"	"ST3GAL3"	"protein_coding"
"635"	"ENSG00000126106"	"TMEM53"	"protein_coding"
"636"	"ENSG00000126107"	"HECTD3"	"protein_coding"
"637"	"ENSG00000127124"	"HIVEP3"	"protein_coding"
"638"	"ENSG00000127125"	"PPCS"	"protein_coding"
"639"	"ENSG00000127603"	"MACF1"	"protein_coding"
"640"	"ENSG00000131236"	"CAP1"	"protein_coding"
"641"	"ENSG00000131238"	"PPT1"	"protein_coding"
"642"	"ENSG00000132122"	"SPATA6"	"protein_coding"
"643"	"ENSG00000132128"	"LRRC41"	"protein_coding"
"644"	"ENSG00000132485"	"ZRANB2"	"protein_coding"
"645"	"ENSG00000132763"	"MMACHC"	"protein_coding"
"646"	"ENSG00000132768"	"DPH2"	"protein_coding"
"647"	"ENSG00000132773"	"TOE1"	"protein_coding"
"648"	"ENSG00000132780"	"NASP"	"protein_coding"
"649"	"ENSG00000132781"	"MUTYH"	"protein_coding"
"650"	"ENSG00000132849"	"PATJ"	"protein_coding"
"651"	"ENSG00000132854"	"KANK4"	"protein_coding"
"652"	"ENSG00000134686"	"PHC2"	"protein_coding"
"653"	"ENSG00000134690"	"CDCA8"	"protein_coding"
"654"	"ENSG00000134697"	"GNL2"	"protein_coding"
"655"	"ENSG00000134698"	"AGO4"	"protein_coding"
"656"	"ENSG00000134709"	"HOOK1"	"protein_coding"
"657"	"ENSG00000134716"	"CYP2J2"	"protein_coding"
"658"	"ENSG00000134717"	"BTF3L4"	"protein_coding"
"659"	"ENSG00000134744"	"TUT4"	"protein_coding"
"660"	"ENSG00000134748"	"PRPF38A"	"protein_coding"
"661"	"ENSG00000137936"	"BCAR3"	"protein_coding"
"662"	"ENSG00000137941"	"TTLL7"	"protein_coding"
"663"	"ENSG00000137942"	"FNBP1L"	"protein_coding"
"664"	"ENSG00000137944"	"KYAT3"	"protein_coding"
"665"	"ENSG00000137947"	"GTF2B"	"protein_coding"
"666"	"ENSG00000137955"	"RABGGTB"	"protein_coding"
"667"	"ENSG00000137959"	"IFI44L"	"protein_coding"
"668"	"ENSG00000137960"	"GIPC2"	"protein_coding"
"669"	"ENSG00000137962"	"ARHGAP29"	"protein_coding"
"670"	"ENSG00000137965"	"IFI44"	"protein_coding"
"671"	"ENSG00000137968"	"SLC44A5"	"protein_coding"
"672"	"ENSG00000137970"	"RPL7P9"	"processed_pseudogene"
"673"	"ENSG00000137976"	"DNASE2B"	"protein_coding"
"674"	"ENSG00000142686"	"C1orf216"	"protein_coding"
"675"	"ENSG00000142687"	"KIAA0319L"	"protein_coding"
"676"	"ENSG00000142694"	"EVA1B"	"protein_coding"
"677"	"ENSG00000142698"	"C1orf94"	"protein_coding"
"678"	"ENSG00000142856"	"ITGB3BP"	"protein_coding"
"679"	"ENSG00000142864"	"SERBP1"	"protein_coding"
"680"	"ENSG00000142867"	"BCL10"	"protein_coding"
"681"	"ENSG00000142871"	"CYR61"	"protein_coding"
"682"	"ENSG00000142875"	"PRKACB"	"protein_coding"
"683"	"ENSG00000142892"	"PIGK"	"protein_coding"
"684"	"ENSG00000142937"	"RPS8"	"protein_coding"
"685"	"ENSG00000142945"	"KIF2C"	"protein_coding"
"686"	"ENSG00000142949"	"PTPRF"	"protein_coding"
"687"	"ENSG00000142959"	"BEST4"	"protein_coding"
"688"	"ENSG00000142961"	"MOB3C"	"protein_coding"
"689"	"ENSG00000142973"	"CYP4B1"	"protein_coding"
"690"	"ENSG00000143001"	"TMEM61"	"protein_coding"
"691"	"ENSG00000143013"	"LMO4"	"protein_coding"
"692"	"ENSG00000143033"	"MTF2"	"protein_coding"
"693"	"ENSG00000143036"	"SLC44A3"	"protein_coding"
"694"	"ENSG00000146463"	"ZMYM4"	"protein_coding"
"695"	"ENSG00000152078"	"TMEM56"	"protein_coding"
"696"	"ENSG00000152760"	"TCTEX1D1"	"protein_coding"
"697"	"ENSG00000152763"	"WDR78"	"protein_coding"
"698"	"ENSG00000153904"	"DDAH1"	"protein_coding"
"699"	"ENSG00000153936"	"HS2ST1"	"protein_coding"
"700"	"ENSG00000154027"	"AK5"	"protein_coding"
"701"	"ENSG00000154222"	"CC2D1B"	"protein_coding"
"702"	"ENSG00000154511"	"DIPK1A"	"protein_coding"
"703"	"ENSG00000156875"	"MFSD14A"	"protein_coding"
"704"	"ENSG00000157077"	"ZFYVE9"	"protein_coding"
"705"	"ENSG00000157184"	"CPT2"	"protein_coding"
"706"	"ENSG00000157193"	"LRP8"	"protein_coding"
"707"	"ENSG00000157216"	"SSBP3"	"protein_coding"
"708"	"ENSG00000158315"	"RHBDL2"	"protein_coding"
"709"	"ENSG00000158966"	"CACHD1"	"protein_coding"
"710"	"ENSG00000159214"	"CCDC24"	"protein_coding"
"711"	"ENSG00000159479"	"MED8"	"protein_coding"
"712"	"ENSG00000159588"	"CCDC17"	"protein_coding"
"713"	"ENSG00000159592"	"GPBP1L1"	"protein_coding"
"714"	"ENSG00000159596"	"TMEM69"	"protein_coding"
"715"	"ENSG00000159658"	"EFCAB14"	"protein_coding"
"716"	"ENSG00000160094"	"ZNF362"	"protein_coding"
"717"	"ENSG00000162365"	"CYP4A22"	"protein_coding"
"718"	"ENSG00000162367"	"TAL1"	"protein_coding"
"719"	"ENSG00000162368"	"CMPK1"	"protein_coding"
"720"	"ENSG00000162373"	"BEND5"	"protein_coding"
"721"	"ENSG00000162374"	"ELAVL4"	"protein_coding"
"722"	"ENSG00000162377"	"COA7"	"protein_coding"
"723"	"ENSG00000162378"	"ZYG11B"	"protein_coding"
"724"	"ENSG00000162383"	"SLC1A7"	"protein_coding"
"725"	"ENSG00000162384"	"C1orf123"	"protein_coding"
"726"	"ENSG00000162385"	"MAGOH"	"protein_coding"
"727"	"ENSG00000162390"	"ACOT11"	"protein_coding"
"728"	"ENSG00000162391"	"FAM151A"	"protein_coding"
"729"	"ENSG00000162396"	"PARS2"	"protein_coding"
"730"	"ENSG00000162402"	"USP24"	"protein_coding"
"731"	"ENSG00000162407"	"PLPP3"	"protein_coding"
"732"	"ENSG00000162409"	"PRKAA2"	"protein_coding"
"733"	"ENSG00000162415"	"ZSWIM5"	"protein_coding"
"734"	"ENSG00000162433"	"AK4"	"protein_coding"
"735"	"ENSG00000162434"	"JAK1"	"protein_coding"
"736"	"ENSG00000162437"	"RAVER2"	"protein_coding"
"737"	"ENSG00000162456"	"KNCN"	"protein_coding"
"738"	"ENSG00000162595"	"DIRAS3"	"protein_coding"
"739"	"ENSG00000162599"	"NFIA"	"protein_coding"
"740"	"ENSG00000162600"	"OMA1"	"protein_coding"
"741"	"ENSG00000162601"	"MYSM1"	"protein_coding"
"742"	"ENSG00000162604"	"TM2D1"	"protein_coding"
"743"	"ENSG00000162607"	"USP1"	"protein_coding"
"744"	"ENSG00000162613"	"FUBP1"	"protein_coding"
"745"	"ENSG00000162614"	"NEXN"	"protein_coding"
"746"	"ENSG00000162616"	"DNAJB4"	"protein_coding"
"747"	"ENSG00000162618"	"ADGRL4"	"protein_coding"
"748"	"ENSG00000162621"	"LRRC53"	"protein_coding"
"749"	"ENSG00000162623"	"TYW3"	"protein_coding"
"750"	"ENSG00000162627"	"SNX7"	"protein_coding"
"751"	"ENSG00000162642"	"C1orf52"	"protein_coding"
"752"	"ENSG00000162645"	"GBP2"	"protein_coding"
"753"	"ENSG00000162654"	"GBP4"	"protein_coding"
"754"	"ENSG00000162664"	"ZNF326"	"protein_coding"
"755"	"ENSG00000162669"	"HFM1"	"protein_coding"
"756"	"ENSG00000162688"	"AGL"	"protein_coding"
"757"	"ENSG00000163866"	"SMIM12"	"protein_coding"
"758"	"ENSG00000163867"	"ZMYM6"	"protein_coding"
"759"	"ENSG00000163873"	"GRIK3"	"protein_coding"
"760"	"ENSG00000163874"	"ZC3H12A"	"protein_coding"
"761"	"ENSG00000163875"	"MEAF6"	"protein_coding"
"762"	"ENSG00000163877"	"SNIP1"	"protein_coding"
"763"	"ENSG00000163879"	"DNALI1"	"protein_coding"
"764"	"ENSG00000163909"	"HEYL"	"protein_coding"
"765"	"ENSG00000164002"	"EXO5"	"protein_coding"
"766"	"ENSG00000164008"	"C1orf50"	"protein_coding"
"767"	"ENSG00000164010"	"ERMAP"	"protein_coding"
"768"	"ENSG00000164011"	"ZNF691"	"protein_coding"
"769"	"ENSG00000168389"	"MFSD2A"	"protein_coding"
"770"	"ENSG00000168653"	"NDUFS5"	"protein_coding"
"771"	"ENSG00000169213"	"RAB3B"	"protein_coding"
"772"	"ENSG00000169218"	"RSPO1"	"protein_coding"
"773"	"ENSG00000171357"	"LURAP1"	"protein_coding"
"774"	"ENSG00000171488"	"LRRC8C"	"protein_coding"
"775"	"ENSG00000171492"	"LRRC8D"	"protein_coding"
"776"	"ENSG00000171502"	"COL24A1"	"protein_coding"
"777"	"ENSG00000171517"	"LPAR3"	"protein_coding"
"778"	"ENSG00000171790"	"SLFNL1"	"protein_coding"
"779"	"ENSG00000171793"	"CTPS1"	"protein_coding"
"780"	"ENSG00000171812"	"COL8A2"	"protein_coding"
"781"	"ENSG00000171960"	"PPIH"	"protein_coding"
"782"	"ENSG00000172031"	"EPHX4"	"protein_coding"
"783"	"ENSG00000172260"	"NEGR1"	"protein_coding"
"784"	"ENSG00000172339"	"ALG14"	"protein_coding"
"785"	"ENSG00000172380"	"GNG12"	"protein_coding"
"786"	"ENSG00000172410"	"INSL5"	"protein_coding"
"787"	"ENSG00000172456"	"FGGY"	"protein_coding"
"788"	"ENSG00000173406"	"DAB1"	"protein_coding"
"789"	"ENSG00000173660"	"UQCRH"	"protein_coding"
"790"	"ENSG00000173846"	"PLK3"	"protein_coding"
"791"	"ENSG00000174021"	"GNG5"	"protein_coding"
"792"	"ENSG00000174332"	"GLIS1"	"protein_coding"
"793"	"ENSG00000174348"	"PODN"	"protein_coding"
"794"	"ENSG00000174574"	"AKIRIN1"	"protein_coding"
"795"	"ENSG00000174842"	"GLMN"	"protein_coding"
"796"	"ENSG00000177181"	"RIMKLA"	"protein_coding"
"797"	"ENSG00000177606"	"JUN"	"protein_coding"
"798"	"ENSG00000177868"	"SVBP"	"protein_coding"
"799"	"ENSG00000178028"	"DMAP1"	"protein_coding"
"800"	"ENSG00000178922"	"HYI"	"protein_coding"
"801"	"ENSG00000178965"	"ERICH3"	"protein_coding"
"802"	"ENSG00000179178"	"TMEM125"	"protein_coding"
"803"	"ENSG00000179862"	"CITED4"	"protein_coding"
"804"	"ENSG00000180488"	"MIGA1"	"protein_coding"
"805"	"ENSG00000181227"	"DLSTP1"	"processed_pseudogene"
"806"	"ENSG00000181817"	"LSM10"	"protein_coding"
"807"	"ENSG00000183291"	"SELENOF"	"protein_coding"
"808"	"ENSG00000183317"	"EPHA10"	"protein_coding"
"809"	"ENSG00000183386"	"FHL3"	"protein_coding"
"810"	"ENSG00000183431"	"SF3A3"	"protein_coding"
"811"	"ENSG00000183520"	"UTP11"	"protein_coding"
"812"	"ENSG00000183682"	"BMP8A"	"protein_coding"
"813"	"ENSG00000184005"	"ST6GALNAC3"	"protein_coding"
"814"	"ENSG00000184292"	"TACSTD2"	"protein_coding"
"815"	"ENSG00000184313"	"MROH7"	"protein_coding"
"816"	"ENSG00000184588"	"PDE4B"	"protein_coding"
"817"	"ENSG00000185090"	"MANEAL"	"protein_coding"
"818"	"ENSG00000185104"	"FAF1"	"protein_coding"
"819"	"ENSG00000185483"	"ROR1"	"protein_coding"
"820"	"ENSG00000185668"	"POU3F1"	"protein_coding"
"821"	"ENSG00000186094"	"AGBL4"	"protein_coding"
"822"	"ENSG00000186160"	"CYP4Z1"	"protein_coding"
"823"	"ENSG00000186377"	"CYP4X1"	"protein_coding"
"824"	"ENSG00000186409"	"CCDC30"	"protein_coding"
"825"	"ENSG00000186603"	"HPDL"	"protein_coding"
"826"	"ENSG00000187048"	"CYP4A11"	"protein_coding"
"827"	"ENSG00000187147"	"RNF220"	"protein_coding"
"828"	"ENSG00000187513"	"GJA4"	"protein_coding"
"829"	"ENSG00000187801"	"ZFP69B"	"protein_coding"
"830"	"ENSG00000187815"	"ZFP69"	"protein_coding"
"831"	"ENSG00000188641"	"DPYD"	"protein_coding"
"832"	"ENSG00000188786"	"MTF1"	"protein_coding"
"833"	"ENSG00000188910"	"GJB3"	"protein_coding"
"834"	"ENSG00000189195"	"BTBD8"	"protein_coding"
"835"	"ENSG00000189280"	"GJB5"	"protein_coding"
"836"	"ENSG00000196182"	"STK40"	"protein_coding"
"837"	"ENSG00000196449"	"YRDC"	"protein_coding"
"838"	"ENSG00000196517"	"SLC6A9"	"protein_coding"
"839"	"ENSG00000197056"	"ZMYM1"	"protein_coding"
"840"	"ENSG00000197147"	"LRRC8B"	"protein_coding"
"841"	"ENSG00000197429"	"IPP"	"protein_coding"
"842"	"ENSG00000197568"	"HHLA3"	"protein_coding"
"843"	"ENSG00000197982"	"C1orf122"	"protein_coding"
"844"	"ENSG00000198160"	"MIER1"	"protein_coding"
"845"	"ENSG00000198198"	"SZT2"	"protein_coding"
"846"	"ENSG00000198520"	"ARMH1"	"protein_coding"
"847"	"ENSG00000198691"	"ABCA4"	"protein_coding"
"848"	"ENSG00000198711"	"SSBP3-AS1"	"antisense"
"849"	"ENSG00000198754"	"OXCT2"	"protein_coding"
"850"	"ENSG00000198815"	"FOXJ3"	"protein_coding"
"851"	"ENSG00000198841"	"KTI12"	"protein_coding"
"852"	"ENSG00000201448"	"SNORA63C"	"snoRNA"
"853"	"ENSG00000203356"	"LINC01562"	"lincRNA"
"854"	"ENSG00000203910"	"C1orf146"	"protein_coding"
"855"	"ENSG00000203943"	"SAMD13"	"protein_coding"
"856"	"ENSG00000203965"	"EFCAB7"	"protein_coding"
"857"	"ENSG00000204060"	"FOXO6"	"protein_coding"
"858"	"ENSG00000204084"	"INPP5B"	"protein_coding"
"859"	"ENSG00000207523"	"SNORA66"	"snoRNA"
"860"	"ENSG00000213516"	"RBMXL1"	"protein_coding"
"861"	"ENSG00000213625"	"LEPROT"	"protein_coding"
"862"	"ENSG00000214114"	"MYCBP"	"protein_coding"
"863"	"ENSG00000214193"	"SH3D21"	"protein_coding"
"864"	"ENSG00000215883"	"CYB5RL"	"protein_coding"
"865"	"ENSG00000222009"	"BTBD19"	"protein_coding"
"866"	"ENSG00000222112"	"RN7SKP16"	"misc_RNA"
"867"	"ENSG00000223745"	"CCDC18-AS1"	"processed_transcript"
"868"	"ENSG00000224081"	"SLC44A3-AS1"	"transcribed_processed_pseudogene"
"869"	"ENSG00000224592"	"AL139158.2"	"lincRNA"
"870"	"ENSG00000224680"	"PLA2G12AP1"	"processed_pseudogene"
"871"	"ENSG00000224805"	"LINC00853"	"antisense"
"872"	"ENSG00000224986"	"PPP1R8P1"	"processed_pseudogene"
"873"	"ENSG00000225206"	"MIR137HG"	"lincRNA"
"874"	"ENSG00000225313"	"AL513327.1"	"antisense"
"875"	"ENSG00000225492"	"GBP1P1"	"transcribed_unprocessed_pseudogene"
"876"	"ENSG00000225506"	"CYP4A22-AS1"	"lincRNA"
"877"	"ENSG00000225675"	"LINC01771"	"lincRNA"
"878"	"ENSG00000225762"	"LINC01389"	"antisense"
"879"	"ENSG00000226026"	"AC092802.1"	"antisense"
"880"	"ENSG00000226084"	"AC113935.1"	"processed_pseudogene"
"881"	"ENSG00000226252"	"AL135960.1"	"antisense"
"882"	"ENSG00000226415"	"TPI1P1"	"processed_pseudogene"
"883"	"ENSG00000226476"	"LINC01748"	"lincRNA"
"884"	"ENSG00000226499"	"AL136380.1"	"processed_pseudogene"
"885"	"ENSG00000226754"	"AL606760.1"	"antisense"
"886"	"ENSG00000226891"	"LINC01359"	"processed_transcript"
